timestamp,ambient_c,pump_vibration_mm_s,hvac_compressor_kw,solar_inverter_kw
2026-07-10 18:59,43.29,2.407,12.191,3.313
2026-07-10 19:00,43.55,2.421,12.904,2.186
2026-07-10 19:01,43.61,2.354,12.394,2.354
2026-07-10 19:02,43.0,2.433,11.953,4.26
2026-07-10 19:03,43.11,2.264,12.03,2.001
2026-07-10 19:04,43.26,2.355,12.639,2.569
2026-07-10 19:05,43.04,2.242,12.679,1.193
2026-07-10 19:06,42.75,2.541,12.63,1.632
2026-07-10 19:07,43.28,2.359,12.063,0.0
2026-07-10 19:08,43.0,2.18,12.107,2.145
2026-07-10 19:09,42.47,2.233,12.265,0.489
2026-07-10 19:10,42.37,2.273,12.3,0.0
2026-07-10 19:11,42.64,2.266,12.932,0.0
2026-07-10 19:12,42.53,2.324,12.441,1.18
2026-07-10 19:13,43.1,2.474,12.852,0.0
2026-07-10 19:14,43.0,2.321,13.084,0.126
2026-07-10 19:15,42.81,2.38,12.576,0.566
2026-07-10 19:16,42.38,2.452,12.203,0.0
2026-07-10 19:17,42.69,2.404,12.472,0.544
2026-07-10 19:18,42.98,2.393,12.842,0.0
2026-07-10 19:19,42.93,2.331,12.286,0.0
2026-07-10 19:20,42.43,2.406,11.939,0.149
2026-07-10 19:21,42.84,2.443,12.544,1.219
2026-07-10 19:22,42.9,2.283,12.383,0.0
2026-07-10 19:23,42.35,2.189,12.967,0.0
2026-07-10 19:24,42.92,2.386,12.805,0.0
2026-07-10 19:25,42.55,2.326,11.924,0.778
2026-07-10 19:26,42.51,2.276,12.459,0.0
2026-07-10 19:27,42.85,2.4,12.33,0.0
2026-07-10 19:28,42.76,2.499,12.6,0.0
2026-07-10 19:29,42.41,2.198,12.451,0.0
2026-07-10 19:30,42.32,2.32,11.914,0.0
2026-07-10 19:31,42.23,2.329,12.454,0.0
2026-07-10 19:32,42.34,2.384,12.422,0.0
2026-07-10 19:33,42.19,2.373,11.728,1.141
2026-07-10 19:34,42.25,2.362,12.042,1.024
2026-07-10 19:35,41.94,2.193,12.336,0.315
2026-07-10 19:36,42.3,2.472,12.669,0.0
2026-07-10 19:37,42.04,2.334,12.156,0.0
2026-07-10 19:38,41.83,2.301,11.9,0.107
2026-07-10 19:39,41.72,2.406,12.196,0.714
2026-07-10 19:40,41.31,2.457,12.468,0.0
2026-07-10 19:41,41.86,2.204,11.962,0.0
2026-07-10 19:42,41.66,2.389,12.565,0.576
2026-07-10 19:43,42.02,2.273,12.129,0.257
2026-07-10 19:44,41.77,2.321,12.61,0.519
2026-07-10 19:45,42.05,2.33,12.198,0.317
2026-07-10 19:46,42.19,2.249,12.328,0.0
2026-07-10 19:47,41.7,2.414,12.267,0.0
2026-07-10 19:48,41.61,2.279,12.313,0.684
2026-07-10 19:49,41.47,2.035,11.941,0.0
2026-07-10 19:50,41.5,2.139,11.887,0.437
2026-07-10 19:51,41.54,2.147,12.293,0.036
2026-07-10 19:52,41.14,2.119,11.581,0.692
2026-07-10 19:53,41.14,2.419,12.195,0.422
2026-07-10 19:54,41.03,2.187,12.084,0.903
2026-07-10 19:55,41.65,2.31,12.108,0.308
2026-07-10 19:56,41.32,2.291,11.78,0.0
2026-07-10 19:57,41.3,2.404,11.327,0.0
2026-07-10 19:58,41.06,2.397,12.212,0.0
2026-07-10 19:59,41.37,2.269,11.551,0.967
2026-07-10 20:00,40.8,2.205,14.912,0.067
2026-07-10 20:01,40.9,2.177,15.08,0.0
2026-07-10 20:02,40.87,2.399,14.811,0.0
2026-07-10 20:03,40.67,2.229,14.925,0.0
2026-07-10 20:04,40.79,2.304,15.103,0.837
2026-07-10 20:05,40.6,2.354,14.932,0.083
2026-07-10 20:06,40.78,2.228,14.837,0.0
2026-07-10 20:07,40.55,2.385,15.625,0.813
2026-07-10 20:08,40.89,2.488,15.363,0.0
2026-07-10 20:09,40.46,2.312,15.51,0.0
2026-07-10 20:10,40.6,2.299,14.911,0.0
2026-07-10 20:11,40.72,2.322,15.207,0.699
2026-07-10 20:12,41.15,2.275,15.936,0.0
2026-07-10 20:13,41.17,2.334,15.565,0.0
2026-07-10 20:14,40.65,2.249,15.076,0.263
2026-07-10 20:15,41.09,2.332,15.311,0.37
2026-07-10 20:16,40.6,2.288,15.417,0.0
2026-07-10 20:17,40.58,2.412,14.913,0.725
2026-07-10 20:18,40.56,2.254,14.978,0.247
2026-07-10 20:19,40.38,2.294,15.66,0.248
2026-07-10 20:20,40.33,2.278,15.288,1.422
2026-07-10 20:21,40.37,2.122,14.534,1.104
2026-07-10 20:22,40.73,2.304,15.185,0.031
2026-07-10 20:23,40.37,2.249,15.267,0.261
2026-07-10 20:24,40.66,2.359,15.165,0.983
2026-07-10 20:25,40.28,2.316,15.364,1.099
2026-07-10 20:26,40.05,2.359,14.686,0.734
2026-07-10 20:27,40.55,2.283,16.137,0.0
2026-07-10 20:28,40.08,2.288,14.583,0.007
2026-07-10 20:29,40.01,2.191,15.545,0.0
2026-07-10 20:30,39.89,2.42,15.148,0.67
2026-07-10 20:31,40.24,2.286,15.501,0.0
2026-07-10 20:32,40.63,2.348,15.436,1.236
2026-07-10 20:33,40.04,2.23,15.384,0.0
2026-07-10 20:34,39.83,2.081,15.316,0.327
2026-07-10 20:35,40.13,2.417,15.195,0.768
2026-07-10 20:36,39.75,2.188,15.316,0.0
2026-07-10 20:37,39.94,2.302,14.957,0.304
2026-07-10 20:38,39.89,2.268,15.916,0.886
2026-07-10 20:39,39.89,2.349,14.866,0.498
2026-07-10 20:40,39.66,2.405,15.029,0.35
2026-07-10 20:41,39.93,2.352,14.181,0.464
2026-07-10 20:42,39.19,2.213,15.03,0.0
2026-07-10 20:43,39.58,2.283,14.839,1.185
2026-07-10 20:44,39.82,2.343,14.442,0.316
2026-07-10 20:45,39.57,2.36,14.858,1.571
2026-07-10 20:46,39.71,2.175,15.511,0.123
2026-07-10 20:47,39.71,2.35,15.117,1.072
2026-07-10 20:48,39.88,2.185,15.069,0.591
2026-07-10 20:49,39.79,2.297,15.648,0.008
2026-07-10 20:50,39.61,2.295,14.31,0.35
2026-07-10 20:51,39.32,2.188,14.758,0.0
2026-07-10 20:52,39.7,2.261,14.537,0.0
2026-07-10 20:53,39.02,2.179,14.658,0.0
2026-07-10 20:54,39.45,2.225,14.607,0.0
2026-07-10 20:55,39.65,2.21,15.203,0.0
2026-07-10 20:56,39.33,2.304,14.334,0.45
2026-07-10 20:57,39.75,2.337,14.403,0.0
2026-07-10 20:58,39.27,2.303,14.873,0.851
2026-07-10 20:59,39.18,2.082,14.943,0.0
2026-07-10 21:00,39.7,2.371,15.715,0.0
2026-07-10 21:01,39.16,2.187,14.829,0.0
2026-07-10 21:02,38.79,2.222,14.122,0.0
2026-07-10 21:03,38.85,2.185,14.637,0.628
2026-07-10 21:04,39.53,2.559,15.272,1.001
2026-07-10 21:05,39.15,2.307,15.178,0.804
2026-07-10 21:06,39.14,2.177,14.465,0.0
2026-07-10 21:07,39.18,2.36,15.0,0.0
2026-07-10 21:08,39.47,2.328,14.76,0.0
2026-07-10 21:09,39.41,2.377,14.636,0.0
2026-07-10 21:10,39.0,2.202,15.142,1.384
2026-07-10 21:11,39.17,2.26,14.734,0.0
2026-07-10 21:12,39.24,2.407,14.046,0.74
2026-07-10 21:13,39.38,2.28,15.607,0.296
2026-07-10 21:14,39.19,2.223,14.496,0.032
2026-07-10 21:15,38.99,2.384,14.328,0.778
2026-07-10 21:16,39.12,2.2,15.336,0.0
2026-07-10 21:17,38.78,2.08,14.12,0.282
2026-07-10 21:18,38.58,2.166,13.944,0.0
2026-07-10 21:19,38.41,2.328,13.584,0.043
2026-07-10 21:20,38.49,2.302,14.551,0.0
2026-07-10 21:21,38.68,2.4,14.481,0.197
2026-07-10 21:22,38.85,2.163,14.536,0.0
2026-07-10 21:23,38.65,2.299,14.422,0.0
2026-07-10 21:24,38.65,2.169,14.184,0.287
2026-07-10 21:25,38.89,2.311,14.294,0.0
2026-07-10 21:26,38.29,2.338,14.319,0.746
2026-07-10 21:27,38.91,2.332,14.528,0.675
2026-07-10 21:28,39.01,2.246,13.746,0.872
2026-07-10 21:29,38.95,2.309,14.523,0.0
2026-07-10 21:30,38.7,2.295,14.216,0.0
2026-07-10 21:31,38.42,2.49,14.618,0.413
2026-07-10 21:32,38.37,2.267,14.115,0.385
2026-07-10 21:33,38.34,2.193,13.332,0.0
2026-07-10 21:34,38.88,2.331,14.171,0.197
2026-07-10 21:35,37.79,2.116,13.252,0.173
2026-07-10 21:36,37.54,2.452,13.992,0.671
2026-07-10 21:37,37.84,2.297,13.441,1.002
2026-07-10 21:38,38.01,2.403,13.72,0.0
2026-07-10 21:39,37.67,2.445,13.758,0.0
2026-07-10 21:40,37.87,2.17,13.365,0.0
2026-07-10 21:41,37.48,2.275,13.233,0.685
2026-07-10 21:42,37.58,2.317,13.66,0.374
2026-07-10 21:43,37.85,2.292,13.757,0.0
2026-07-10 21:44,38.04,2.337,13.514,0.0
2026-07-10 21:45,37.34,2.35,13.759,0.949
2026-07-10 21:46,37.03,2.117,13.335,0.877
2026-07-10 21:47,37.55,2.264,13.577,1.536
2026-07-10 21:48,37.49,2.314,12.854,0.018
2026-07-10 21:49,37.61,2.228,13.628,0.0
2026-07-10 21:50,37.28,2.286,13.71,0.0
2026-07-10 21:51,37.39,2.299,12.409,0.0
2026-07-10 21:52,37.55,2.247,13.593,0.0
2026-07-10 21:53,36.86,2.371,12.739,0.0
2026-07-10 21:54,36.98,2.124,13.225,0.0
2026-07-10 21:55,37.28,2.299,12.834,0.174
2026-07-10 21:56,37.06,2.104,12.661,0.0
2026-07-10 21:57,36.87,2.133,12.695,0.0
2026-07-10 21:58,37.47,2.145,13.194,0.0
2026-07-10 21:59,37.14,2.329,13.221,0.0
2026-07-10 22:00,37.31,2.137,13.817,0.0
2026-07-10 22:01,37.08,2.252,13.409,0.0
2026-07-10 22:02,37.06,2.379,13.33,0.139
2026-07-10 22:03,37.05,2.229,13.514,1.908
2026-07-10 22:04,36.91,2.27,12.132,0.86
2026-07-10 22:05,36.92,2.288,12.553,0.0
2026-07-10 22:06,37.52,2.198,13.036,0.0
2026-07-10 22:07,36.98,2.309,12.979,0.0
2026-07-10 22:08,37.07,2.29,13.509,0.0
2026-07-10 22:09,37.13,2.289,13.589,1.013
2026-07-10 22:10,36.9,2.231,13.367,0.97
2026-07-10 22:11,37.16,2.194,12.712,0.449
2026-07-10 22:12,36.78,2.274,13.175,0.0
2026-07-10 22:13,36.52,2.489,13.209,1.095
2026-07-10 22:14,36.66,2.235,12.941,0.0
2026-07-10 22:15,36.35,2.31,12.953,0.985
2026-07-10 22:16,36.65,2.123,13.211,0.825
2026-07-10 22:17,36.65,2.256,12.474,0.0
2026-07-10 22:18,36.9,2.184,13.358,0.0
2026-07-10 22:19,36.5,2.289,12.73,0.0
2026-07-10 22:20,36.53,2.17,13.379,0.0
2026-07-10 22:21,36.69,2.105,13.225,0.763
2026-07-10 22:22,36.57,2.167,12.965,1.06
2026-07-10 22:23,36.06,2.509,13.027,0.17
2026-07-10 22:24,36.75,2.174,12.9,0.0
2026-07-10 22:25,36.3,2.332,12.762,0.75
2026-07-10 22:26,36.96,2.221,12.716,0.0
2026-07-10 22:27,35.85,2.244,12.345,0.593
2026-07-10 22:28,36.18,2.205,12.897,0.704
2026-07-10 22:29,36.33,2.151,13.119,1.488
2026-07-10 22:30,36.22,2.303,12.773,0.0
2026-07-10 22:31,36.21,2.144,13.548,0.403
2026-07-10 22:32,36.15,2.263,12.409,0.696
2026-07-10 22:33,36.41,2.305,12.878,0.0
2026-07-10 22:34,36.45,2.219,12.577,0.0
2026-07-10 22:35,36.11,2.279,12.329,0.518
2026-07-10 22:36,35.96,2.4,12.661,0.504
2026-07-10 22:37,36.01,2.188,13.29,0.0
2026-07-10 22:38,36.4,2.087,12.29,0.0
2026-07-10 22:39,35.84,2.137,12.421,1.058
2026-07-10 22:40,36.47,2.286,12.323,0.563
2026-07-10 22:41,35.95,2.441,12.969,0.0
2026-07-10 22:42,35.53,2.227,12.109,0.766
2026-07-10 22:43,36.08,2.057,12.411,0.423
2026-07-10 22:44,35.53,2.106,12.781,0.0
2026-07-10 22:45,35.73,2.199,12.305,1.54
2026-07-10 22:46,34.88,2.182,12.618,0.032
2026-07-10 22:47,36.01,2.231,12.428,0.0
2026-07-10 22:48,35.61,2.356,12.663,0.917
2026-07-10 22:49,35.65,2.028,12.081,0.0
2026-07-10 22:50,35.51,2.17,12.002,0.556
2026-07-10 22:51,35.23,2.151,12.504,0.0
2026-07-10 22:52,35.35,2.338,12.842,0.816
2026-07-10 22:53,35.23,2.37,12.382,0.0
2026-07-10 22:54,35.16,2.255,12.849,0.0
2026-07-10 22:55,34.62,2.208,12.089,0.426
2026-07-10 22:56,35.18,2.33,12.571,0.0
2026-07-10 22:57,35.09,2.121,11.893,0.0
2026-07-10 22:58,34.73,2.149,11.762,1.288
2026-07-10 22:59,34.57,1.956,12.226,0.0
2026-07-10 23:00,34.7,2.224,12.378,0.0
2026-07-10 23:01,34.49,2.214,9.709,0.0
2026-07-10 23:02,34.99,2.354,9.244,0.227
2026-07-10 23:03,34.93,2.177,9.927,0.485
2026-07-10 23:04,35.23,1.987,9.789,0.908
2026-07-10 23:05,34.87,2.228,9.28,0.0
2026-07-10 23:06,34.55,2.154,9.738,0.498
2026-07-10 23:07,34.95,2.362,10.08,0.0
2026-07-10 23:08,34.69,2.221,9.779,0.0
2026-07-10 23:09,34.64,2.209,10.379,1.43
2026-07-10 23:10,34.15,2.098,9.826,0.0
2026-07-10 23:11,34.62,2.286,9.549,0.0
2026-07-10 23:12,34.5,2.198,9.624,0.359
2026-07-10 23:13,34.83,2.199,10.233,0.0
2026-07-10 23:14,34.04,1.977,9.156,0.0
2026-07-10 23:15,34.49,2.268,9.402,0.471
2026-07-10 23:16,34.19,2.077,9.147,0.037
2026-07-10 23:17,33.9,2.37,9.751,0.188
2026-07-10 23:18,34.2,2.299,9.588,0.0
2026-07-10 23:19,33.41,2.15,9.251,0.0
2026-07-10 23:20,34.11,2.244,9.705,0.0
2026-07-10 23:21,33.98,2.363,8.988,1.51
2026-07-10 23:22,33.96,2.171,9.384,1.081
2026-07-10 23:23,33.41,2.206,9.534,0.0
2026-07-10 23:24,34.02,2.039,9.717,0.0
2026-07-10 23:25,34.05,2.235,9.327,0.0
2026-07-10 23:26,34.02,2.199,9.177,0.0
2026-07-10 23:27,33.67,2.284,9.707,1.034
2026-07-10 23:28,33.86,2.143,9.447,0.0
2026-07-10 23:29,33.98,2.231,9.218,0.0
2026-07-10 23:30,33.59,2.243,9.73,0.253
2026-07-10 23:31,33.64,2.207,8.765,0.432
2026-07-10 23:32,33.6,2.025,9.418,0.656
2026-07-10 23:33,33.81,2.287,9.847,0.0
2026-07-10 23:34,33.78,2.233,9.046,0.435
2026-07-10 23:35,33.53,2.164,8.774,0.734
2026-07-10 23:36,33.86,2.122,9.738,0.0
2026-07-10 23:37,33.76,2.264,8.962,0.0
2026-07-10 23:38,33.31,2.219,9.326,0.0
2026-07-10 23:39,33.7,2.36,9.054,0.271
2026-07-10 23:40,33.2,2.365,8.991,0.077
2026-07-10 23:41,32.97,2.223,9.112,0.0
2026-07-10 23:42,33.29,2.1,8.808,0.712
2026-07-10 23:43,32.59,2.26,8.967,1.018
2026-07-10 23:44,32.94,2.232,9.264,0.0
2026-07-10 23:45,33.11,2.306,9.272,0.518
2026-07-10 23:46,32.52,2.143,9.218,0.254
2026-07-10 23:47,32.84,2.239,8.545,0.383
2026-07-10 23:48,32.7,2.237,8.865,0.0
2026-07-10 23:49,32.65,2.069,8.071,0.0
2026-07-10 23:50,32.97,2.202,9.005,0.0
2026-07-10 23:51,32.83,2.126,9.443,0.378
2026-07-10 23:52,32.92,2.232,9.154,0.0
2026-07-10 23:53,32.47,2.078,9.245,0.0
2026-07-10 23:54,32.52,1.907,8.709,1.103
2026-07-10 23:55,32.37,2.179,9.072,0.542
2026-07-10 23:56,32.92,2.319,8.782,0.0
2026-07-10 23:57,32.51,2.309,9.331,0.0
2026-07-10 23:58,32.86,2.226,9.31,0.214
2026-07-10 23:59,32.73,2.278,8.96,0.02
